Date,Open,High,Low,Close,Adj Close,Volume
2004-09-29,50.369998931884766,50.52000045776367,49.970001220703125,49.970001220703125,32.73619842529297,900
2004-09-30,50.439998626708984,50.439998626708984,50.25,50.41999816894531,33.03099822998047,4500
2004-10-01,50.45000076293945,51.09000015258789,50.45000076293945,51.06999969482422,33.45681381225586,6700
2004-10-04,51.099998474121094,51.2400016784668,51.0099983215332,51.119998931884766,33.48957061767578,6800
2004-10-05,51.5099983215332,51.75,51.5099983215332,51.59000015258789,33.7974853515625,8600
2004-10-06,52.02000045776367,52.58000183105469,51.97999954223633,52.58000183105469,34.446048736572266,14400
2004-10-07,53.04999923706055,53.130001068115234,52.04999923706055,52.09000015258789,34.12504196166992,16500
2004-10-08,52.45000076293945,52.45000076293945,51.880001068115234,52.220001220703125,34.21019744873047,6600
2004-10-11,52.25,52.25,51.40999984741211,51.70000076293945,33.869544982910156,10200
2004-10-12,51.849998474121094,51.849998474121094,51.150001525878906,51.20000076293945,33.54199981689453,1000
2004-10-13,50.349998474121094,50.349998474121094,49.5,49.93000030517578,32.70999526977539,37700
2004-10-14,50.65999984741211,50.65999984741211,50.400001525878906,50.400001525878906,33.01789474487305,3500
2004-10-15,50.9900016784668,50.9900016784668,50.34000015258789,50.470001220703125,33.06375503540039,34600
2004-10-18,50.630001068115234,50.630001068115234,49.959999084472656,49.97999954223633,32.74275207519531,2000
2004-10-19,49.70000076293945,49.81999969482422,49.70000076293945,49.7400016784668,32.58552169799805,400
2004-10-20,49.9900016784668,50.720001220703125,49.9900016784668,50.720001220703125,33.22753143310547,10600
2004-10-21,51.08000183105469,51.290000915527344,50.849998474121094,51.22999954223633,33.561641693115234,14100
2004-10-22,51.099998474121094,51.619998931884766,51.099998474121094,51.22999954223633,33.561641693115234,3800
2004-10-25,51.119998931884766,51.18000030517578,50.90999984741211,51.0,33.41094970703125,11700
2004-10-26,51.25,51.58000183105469,51.22999954223633,51.58000183105469,33.790931701660156,1300
2004-10-27,51.810001373291016,51.810001373291016,50.439998626708984,50.63999938964844,33.17511749267578,34400
2004-10-28,50.029998779296875,50.58000183105469,49.56999969482422,49.7400016784668,32.58552169799805,1900
2004-10-29,49.97999954223633,50.349998474121094,49.849998474121094,50.349998474121094,32.985137939453125,36500
2004-11-01,50.70000076293945,50.70000076293945,49.93000030517578,50.119998931884766,32.8344612121582,10400
2004-11-02,49.75,50.0099983215332,49.33000183105469,49.33000183105469,32.31692886352539,10400
2004-11-03,50.400001525878906,50.61000061035156,49.81999969482422,50.45000076293945,33.05064392089844,11100
2004-11-04,51.02000045776367,51.209999084472656,50.91999816894531,51.209999084472656,33.54854202270508,4000
2004-11-05,51.400001525878906,51.439998626708984,51.099998474121094,51.38999938964844,33.666465759277344,13600
2004-11-08,51.150001525878906,51.29999923706055,50.380001068115234,50.4900016784668,33.07685470581055,11800
2004-11-09,50.459999084472656,50.5,50.130001068115234,50.25,32.919639587402344,31700
2004-11-10,50.22999954223633,50.91999816894531,49.900001525878906,50.849998474121094,33.31269073486328,6800
2004-11-11,50.7599983215332,50.84000015258789,50.630001068115234,50.84000015258789,33.306148529052734,1800
2004-11-12,51.02000045776367,51.83000183105469,51.02000045776367,51.79999923706055,33.93506622314453,14300
2004-11-15,51.79999923706055,51.79999923706055,50.400001525878906,50.599998474121094,33.1489143371582,5700
2004-11-16,50.70000076293945,51.0,50.70000076293945,50.75,33.24718475341797,3200
2004-11-17,51.04999923706055,51.43000030517578,50.849998474121094,51.29999923706055,33.607505798339844,4200
2004-11-18,51.380001068115234,51.75,51.380001068115234,51.75,33.902305603027344,3800
2004-11-19,51.75,52.400001525878906,51.75,52.29999923706055,34.26261901855469,8700
2004-11-22,52.5099983215332,53.09000015258789,52.439998626708984,53.09000015258789,34.78016662597656,42800
2004-11-23,53.38999938964844,53.790000915527344,53.38999938964844,53.459999084472656,35.02256774902344,3700
2004-11-24,53.70000076293945,53.9900016784668,53.369998931884766,53.9900016784668,35.3697624206543,5200
2004-11-26,54.2400016784668,54.59000015258789,54.2400016784668,54.400001525878906,35.63835906982422,7700
2004-11-29,54.59000015258789,54.59000015258789,53.529998779296875,54.0099983215332,35.38285446166992,16000
2004-11-30,54.27000045776367,54.27000045776367,54.08000183105469,54.13999938964844,35.46802520751953,4300
2004-12-01,54.13999938964844,54.13999938964844,52.779998779296875,52.900001525878906,34.65568542480469,5300
2004-12-02,52.209999084472656,52.209999084472656,51.029998779296875,51.459999084472656,33.71232986450195,16700
2004-12-03,51.470001220703125,52.0,51.380001068115234,51.93000030517578,34.020225524902344,1700
2004-12-06,52.060001373291016,52.060001373291016,51.619998931884766,51.709999084472656,33.876102447509766,6800
2004-12-07,51.75,51.75,50.75,50.88999938964844,33.33890151977539,5100
2004-12-08,50.20000076293945,51.18000030517578,50.0,51.0099983215332,33.41751480102539,8600
2004-12-09,51.20000076293945,51.470001220703125,50.880001068115234,51.470001220703125,33.718868255615234,7200
2004-12-10,51.5,51.75,51.060001373291016,51.2400016784668,33.568199157714844,7500
2004-12-13,51.599998474121094,51.88999938964844,51.59000015258789,51.86000061035156,33.9743766784668,2600
2004-12-14,52.15999984741211,52.31999969482422,51.90999984741211,52.15999984741211,34.1708984375,12500
2004-12-15,52.5099983215332,52.7599983215332,52.119998931884766,52.7599983215332,34.56396484375,2400
2004-12-16,52.56999969482422,52.56999969482422,52.099998474121094,52.2599983215332,34.236412048339844,11100
2004-12-17,52.27000045776367,52.369998931884766,52.08000183105469,52.349998474121094,34.295372009277344,6600
2004-12-20,52.58000183105469,52.869998931884766,52.58000183105469,52.79999923706055,34.590171813964844,6700
2004-12-21,52.97999954223633,53.310001373291016,52.75,53.310001373291016,34.92428970336914,7900
2004-12-22,53.029998779296875,53.029998779296875,51.849998474121094,52.38999938964844,34.46119689941406,3000
2004-12-23,52.599998474121094,52.900001525878906,52.40999984741211,52.900001525878906,34.79667282104492,5100
2004-12-27,52.900001525878906,52.900001525878906,51.88999938964844,51.88999938964844,34.132328033447266,7400
2004-12-28,52.02000045776367,52.310001373291016,52.02000045776367,52.189998626708984,34.32963943481445,4500
2004-12-29,52.11000061035156,52.52000045776367,52.04999923706055,52.52000045776367,34.54671859741211,7700
2004-12-30,52.459999084472656,52.459999084472656,52.31999969482422,52.40999984741211,34.4743537902832,4100
2004-12-31,52.31999969482422,52.63999938964844,52.209999084472656,52.40999984741211,34.4743537902832,2400
2005-01-03,51.97999954223633,51.97999954223633,50.54999923706055,50.54999923706055,33.25088882446289,19700
2005-01-04,50.70000076293945,51.040000915527344,50.20000076293945,50.20000076293945,33.020668029785156,17100
2005-01-05,50.380001068115234,50.5099983215332,49.880001068115234,50.04999923706055,32.922000885009766,49200
2005-01-06,50.0,51.16999816894531,49.84000015258789,50.83000183105469,33.43506622314453,11600
2005-01-07,50.63999938964844,50.65999984741211,50.13999938964844,50.380001068115234,33.13907241821289,17300
2005-01-10,50.849998474121094,51.290000915527344,50.790000915527344,50.790000915527344,33.40874481201172,10100
2005-01-11,50.86000061035156,50.970001220703125,50.439998626708984,50.869998931884766,33.46138381958008,10600
2005-01-12,50.81999969482422,51.689998626708984,50.81999969482422,51.66999816894531,33.987606048583984,2500
2005-01-13,51.79999923706055,52.400001525878906,51.79999923706055,52.04999923706055,34.2375602722168,10700
2005-01-14,52.04999923706055,52.47999954223633,52.040000915527344,52.36000061035156,34.441471099853516,15600
2005-01-18,53.08000183105469,53.08000183105469,52.77000045776367,52.77000045776367,34.71116638183594,20200
2005-01-19,53.099998474121094,53.2599983215332,52.869998931884766,52.869998931884766,34.776939392089844,15200
2005-01-20,52.31999969482422,52.61000061035156,51.95000076293945,52.47999954223633,34.52040100097656,4100
2005-01-21,52.77000045776367,53.0099983215332,52.59000015258789,52.68000030517578,34.65196228027344,12000
2005-01-24,52.880001068115234,53.220001220703125,52.849998474121094,52.900001525878906,34.79667282104492,14300
2005-01-25,53.150001525878906,53.380001068115234,52.81999969482422,53.150001525878906,34.961116790771484,8900
2005-01-26,53.380001068115234,53.630001068115234,53.060001373291016,53.630001068115234,35.27686309814453,7800
2005-01-27,53.650001525878906,54.34000015258789,53.560001373291016,54.150001525878906,35.61891174316406,26100
2005-01-28,53.84000015258789,53.84000015258789,53.439998626708984,53.65999984741211,35.296600341796875,32400
2005-01-31,53.650001525878906,54.400001525878906,53.400001525878906,54.369998931884766,35.763614654541016,11000
2005-02-01,54.5,55.22999954223633,54.5,55.20000076293945,36.30957794189453,19400
2005-02-02,55.41999816894531,56.09000015258789,55.41999816894531,56.09000015258789,36.89500427246094,31700
