Date,FDFIX,FLXSX,FLAPX,FITFX,FIBUX,BND,SHV
2020-01-28,13.633036613464355,11.827603340148926,12.700103759765625,11.580423355102539,10.140192985534668,81.81683349609375,109.77484130859375
2020-01-29,13.623270034790039,11.768366813659668,12.661176681518555,11.580423355102539,10.16905689239502,82.04772186279297,109.78478240966797
2020-01-30,13.662335395812988,11.758493423461914,12.6903715133667,11.52133846282959,10.159435272216797,82.0669937133789,109.7947006225586
2020-01-31,13.427957534790039,11.511674880981445,12.46653938293457,11.334240913391113,10.211502075195312,82.27862548828125,109.81455993652344
2020-02-03,13.525613784790039,11.640020370483398,12.563857078552246,11.373629570007324,10.211502075195312,82.20440673828125,109.8155517578125
2020-02-04,13.720929145812988,11.817730903625488,12.739031791687012,11.560728073120117,10.172934532165527,81.9537124633789,109.79566955566406
2020-02-05,13.877181053161621,11.995440483093262,12.865546226501465,11.649353981018066,10.15364933013916,81.81873321533203,109.80560302734375
2020-02-06,13.926011085510254,11.965822219848633,12.84608268737793,11.698590278625488,10.163290977478027,81.8958740234375,109.79566955566406
2020-02-07,13.857649803161621,11.827603340148926,12.748764038085938,11.600116729736328,10.201864242553711,82.14654541015625,109.82550048828125
2020-02-10,13.955307960510254,11.896713256835938,12.816886901855469,11.600116729736328,10.201864242553711,82.2718734741211,109.82550048828125
2020-02-11,13.984603881835938,11.975695610046387,12.904474258422852,11.698590278625488,10.192221641540527,82.13690185546875,109.83541107177734
2020-02-12,14.072498321533203,12.054677963256836,12.982328414916992,11.747827529907227,10.172934532165527,82.04047393798828,109.82550048828125
2020-02-13,14.052966117858887,12.094168663024902,13.001791954040527,11.698590278625488,10.182578086853027,82.11760711669922,109.84536743164062
2020-02-14,14.082262992858887,12.044804573059082,13.030987739562988,11.678894996643066,10.192221641540527,82.20440673828125,109.85530853271484
2020-02-18,14.043201446533203,12.015186309814453,13.001791954040527,11.600116729736328,10.211502075195312,82.3297348022461,109.85530853271484
2020-02-19,14.111559867858887,12.084295272827148,13.050451278686523,11.669049263000488,10.211502075195312,82.32007598876953,109.86524200439453
2020-02-20,14.062731742858887,12.113914489746094,13.06018352508545,11.560728073120117,10.230789184570312,82.52256774902344,109.86524200439453
2020-02-21,13.916245460510254,11.985568046569824,12.92393684387207,11.52133846282959,10.25007438659668,82.72504425048828,109.90501403808594
2020-02-24,13.447486877441406,11.620274543762207,12.554125785827637,11.107751846313477,10.288646697998047,82.98536682128906,109.90501403808594
2020-02-25,13.037323951721191,11.225362777709961,12.135655403137207,10.940347671508789,10.298286437988281,83.0528564453125,109.9348373413086
2020-02-26,12.988494873046875,11.087143898010254,11.989676475524902,10.960042953491211,10.288646697998047,83.00464630126953,109.9348373413086
2020-02-27,12.422080039978027,10.692232131958008,11.52254581451416,10.664624214172363,10.307930946350098,83.10106658935547,109.98453521728516
2020-02-28,12.324422836303711,10.54414176940918,11.386300086975098,10.575998306274414,10.386187553405762,83.650634765625,110.05412292480469
2020-03-02,12.890836715698242,10.850197792053223,11.785306930541992,10.763097763061523,10.376527786254883,83.59556579589844,110.09394073486328
2020-03-03,12.52950382232666,10.613250732421875,11.52254581451416,10.654776573181152,10.453818321228027,84.0979232788086,110.1934814453125
2020-03-04,13.056856155395508,10.93905258178711,11.941017150878906,10.930500984191895,10.434496879577637,84.07862091064453,110.23329162597656
2020-03-05,12.617396354675293,10.563886642456055,11.532279014587402,10.704012870788574,10.482806205749512,84.39742279052734,110.33283996582031
2020-03-06,12.402546882629395,10.35655689239502,11.279250144958496,10.516915321350098,10.560098648071289,84.97706604003906,110.36270904541016
2020-03-09,11.465032577514648,9.38902473449707,10.315793991088867,9.699588775634766,10.521450996398926,84.79352569580078,110.43238830566406
2020-03-10,12.021682739257812,9.655590057373047,10.782923698425293,10.004855155944824,10.405513763427734,83.65354919433594,110.3726577758789
2020-03-11,11.435736656188965,9.03360366821289,10.169815063476562,9.591268539428711,10.337883949279785,82.06913757324219,110.39256286621094
2020-03-12,10.351734161376953,8.026579856872559,9.157699584960938,8.596691131591797,10.250926971435547,77.60581970214844,110.41246795654297
2020-03-13,11.318546295166016,8.648566246032715,9.82919979095459,9.09890365600586,10.19295883178711,80.88086700439453,110.36270904541016
2020-03-16,9.961102485656738,7.414466381072998,8.534858703613281,8.153562545776367,10.299234390258789,81.73101806640625,110.39256286621094
2020-03-17,10.556814193725586,7.908105373382568,8.982525825500488,8.478523254394531,10.1156644821167,80.04035186767578,110.40252685546875
2020-03-18,10.009930610656738,7.0886640548706055,8.25263500213623,7.976312160491943,9.941757202148438,78.10820007324219,110.52197265625
2020-03-19,10.058760643005371,7.562557697296143,8.408344268798828,8.025547981262207,9.845139503479004,78.05989837646484,110.49211120605469
2020-03-20,9.629064559936523,7.246629238128662,8.04826545715332,8.025547981262207,9.961080551147461,79.38340759277344,110.52197265625
2020-03-23,9.345856666564941,7.167646884918213,7.795236587524414,7.848296642303467,10.0480318069458,81.1417007446289,110.49211120605469
2020-03-24,10.224777221679688,7.848868370056152,8.6419095993042,8.478523254394531,10.096339225769043,81.22865295410156,110.53192901611328
2020-03-25,10.341967582702637,7.937723159790039,8.894939422607422,8.783790588378906,10.16397476196289,82.32034301757812,110.56178283691406
2020-03-26,10.9865083694458,8.441235542297363,9.420461654663086,9.167835235595703,10.221941947937012,82.6971206665039,110.5418701171875
2020-03-27,10.615408897399902,8.105561256408691,9.147967338562012,8.872415542602539,10.318558692932129,83.14149475097656,110.5418701171875
2020-03-30,10.9767427444458,8.303016662597656,9.352336883544922,8.990583419799805,10.318558692932129,83.22846221923828,110.51200866699219
2020-03-31,10.800959587097168,8.26352596282959,9.177163124084473,8.961041450500488,10.359221458435059,82.45558166503906,110.51200866699219
2020-04-01,10.32243537902832,7.681031703948975,8.719765663146973,8.636080741882324,10.359221458435059,82.8816146850586,110.5458984375
2020-04-02,10.566580772399902,7.779759407043457,8.807352066040039,8.7936372756958,10.368903160095215,83.26891326904297,110.5458984375
2020-04-03,10.400561332702637,7.542812347412109,8.622446060180664,8.636080741882324,10.368903160095215,83.23018646240234,110.50603485107422
2020-04-06,11.13299560546875,8.16479778289795,9.323142051696777,9.059514045715332,10.368903160095215,83.49162292480469,110.51599884033203
2020-04-07,11.113465309143066,8.16479778289795,9.400996208190918,9.118597984313965,10.378584861755371,83.5690689086914,110.56583404541016
2020-04-08,11.49736499786377,8.53996467590332,9.82919979095459,9.22691822052002,10.378584861755371,83.7820816040039,110.50603485107422
2020-04-09,11.67409610748291,8.934876441955566,10.101692199707031,9.335238456726074,10.446352005004883,84.7019271850586,110.52597045898438
2020-04-13,11.556275367736816,8.688056945800781,9.86812686920166,9.305696487426758,10.465719223022461,84.43080139160156,110.51599884033203
2020-04-14,11.909738540649414,8.875638961791992,10.130887985229492,9.473100662231445,10.475398063659668,84.43080139160156,110.53594207763672
2020-04-15,11.644640922546387,8.4906005859375,9.819467544555664,9.217070579528809,10.523805618286133,84.84716033935547,110.52597045898438
2020-04-16,11.713370323181152,8.451108932495117,9.819467544555664,9.207223892211914,10.533489227294922,84.89556121826172,110.53594207763672
2020-04-17,12.027560234069824,8.81640338897705,10.199010848999023,9.443559646606445,10.514123916625977,84.77935791015625,110.53594207763672
2020-04-20,11.811553001403809,8.697929382324219,10.004372596740723,9.335238456726074,10.514123916625977,84.64380645751953,110.5458984375
2020-04-21,11.448272705078125,8.500473022460938,9.702685356140137,9.10875129699707,10.523805618286133,84.75033569335938,110.5458984375
2020-04-22,11.713370323181152,8.61894702911377,9.907054901123047,9.286002159118652,10.50444507598877,84.68253326416016,110.5458984375
2020-04-23,11.70355224609375,8.707801818847656,9.936249732971191,9.276155471801758,10.533489227294922,84.81808471679688,110.52597045898438
2020-04-24,11.870465278625488,8.83614730834961,10.072497367858887,9.315544128417969,10.533489227294922,84.78905487060547,110.5458984375
2020-04-27,12.047197341918945,9.191569328308105,10.354720115661621,9.443559646606445,10.494762420654297,84.48889923095703,110.51599884033203
2020-04-28,11.97846794128418,9.310042381286621,10.432576179504395,9.532184600830078,10.523805618286133,84.74063110351562,110.5458984375
2020-04-29,12.302474021911621,9.754317283630371,10.753727912902832,9.76852035522461,10.523805618286133,84.79873657226562,110.51599884033203
2020-04-30,12.184654235839844,9.398897171020508,10.490967750549316,9.620810508728027,10.534476280212402,84.73094940185547,110.53594207763672
2020-05-01,11.85082721710205,9.043477058410645,10.150351524353027,9.404170036315918,10.534476280212402,84.69603729248047,110.53693389892578
2020-05-04,11.899920463562012,9.06322193145752,10.199010848999023,9.36478042602539,10.524776458740234,84.78333282470703,110.52696228027344
2020-05-05,12.00792121887207,9.132331848144531,10.2963285446167,9.414017677307129,10.515077590942383,84.70574188232422,110.53693389892578
2020-05-06,11.919557571411133,9.053349494934082,10.218474388122559,9.36478042602539,10.485977172851562,84.32735443115234,110.5169906616211
2020-05-07,12.06683349609375,9.201440811157227,10.403379440307617,9.463253021240234,10.524776458740234,84.5990219116211,110.5169906616211
