Adj Close,Close,High,Low,Open,Volume
SHV,SHV,SHV,SHV,SHV,SHV
105.03389739990234,110.38999938964844,110.41000366210938,110.37999725341797,110.38999938964844,627100.0
105.04344177246094,110.4000015258789,110.41000366210938,110.37999725341797,110.38999938964844,536100.0
105.05294036865234,110.41000366210938,110.41000366210938,110.37999725341797,110.37999725341797,325600.0
105.03389739990234,110.38999938964844,110.41000366210938,110.37000274658203,110.4000015258789,486100.0
105.01866149902344,110.30000305175781,110.33999633789062,110.30000305175781,110.30999755859375,298800.0
105.05675506591797,110.33999633789062,110.3499984741211,110.30000305175781,110.30000305175781,703900.0
105.01866149902344,110.30000305175781,110.3499984741211,110.30000305175781,110.30999755859375,764200.0
105.06627655029297,110.3499984741211,110.36000061035156,110.33000183105469,110.33999633789062,369900.0
105.05675506591797,110.33999633789062,110.36000061035156,110.33000183105469,110.36000061035156,1259200.0
105.07579803466797,110.36000061035156,110.36000061035156,110.33000183105469,110.33999633789062,446300.0
105.04727172851562,110.33000183105469,110.36000061035156,110.33000183105469,110.3499984741211,393400.0
105.04727172851562,110.33000183105469,110.3499984741211,110.33000183105469,110.3499984741211,276400.0
105.05675506591797,110.33999633789062,110.33999633789062,110.30999755859375,110.31999969482422,1049000.0
105.06627655029297,110.3499984741211,110.3499984741211,110.31999969482422,110.31999969482422,276600.0
105.03775024414062,110.31999969482422,110.3499984741211,110.31999969482422,110.31999969482422,354200.0
105.03775024414062,110.31999969482422,110.3499984741211,110.31999969482422,110.33999633789062,245600.0
105.06627655029297,110.3499984741211,110.37000274658203,110.33000183105469,110.3499984741211,481800.0
105.06627655029297,110.3499984741211,110.36000061035156,110.33999633789062,110.33999633789062,665600.0
105.07579803466797,110.36000061035156,110.36000061035156,110.3499984741211,110.36000061035156,218100.0
105.06627655029297,110.3499984741211,110.37999725341797,110.3499984741211,110.3499984741211,702000.0
105.09483337402344,110.37999725341797,110.38999938964844,110.3499984741211,110.36000061035156,433700.0
105.08531951904297,110.37000274658203,110.37999725341797,110.36000061035156,110.37999725341797,735900.0
105.09483337402344,110.37999725341797,110.38999938964844,110.36000061035156,110.37000274658203,367300.0
105.11392211914062,110.4000015258789,110.4000015258789,110.37000274658203,110.37999725341797,1616000.0
105.11772155761719,110.31999969482422,110.33000183105469,110.30000305175781,110.31999969482422,568500.0
105.11772155761719,110.31999969482422,110.33000183105469,110.30000305175781,110.31999969482422,624700.0
105.10816955566406,110.30999755859375,110.33000183105469,110.30000305175781,110.30999755859375,671000.0
105.09862518310547,110.30000305175781,110.33000183105469,110.30000305175781,110.31999969482422,478500.0
105.09862518310547,110.30000305175781,110.31999969482422,110.29000091552734,110.30999755859375,1470400.0
105.11772155761719,110.31999969482422,110.33999633789062,110.29000091552734,110.29000091552734,1180000.0
105.09862518310547,110.30000305175781,110.33000183105469,110.29000091552734,110.31999969482422,764500.0
105.12724304199219,110.33000183105469,110.33000183105469,110.30000305175781,110.30000305175781,889200.0
105.13676452636719,110.33999633789062,110.3499984741211,110.30000305175781,110.33999633789062,3464800.0
105.13676452636719,110.33999633789062,110.33999633789062,110.31999969482422,110.33999633789062,1371000.0
105.13676452636719,110.33999633789062,110.3499984741211,110.33000183105469,110.33999633789062,948500.0
105.13676452636719,110.33999633789062,110.3499984741211,110.33000183105469,110.33999633789062,814200.0
105.15581512451172,110.36000061035156,110.36000061035156,110.33000183105469,110.33000183105469,1985300.0
105.16533660888672,110.37000274658203,110.37000274658203,110.33999633789062,110.33999633789062,972300.0
105.15581512451172,110.36000061035156,110.37000274658203,110.3499984741211,110.37000274658203,287200.0
105.14627838134766,110.3499984741211,110.36000061035156,110.3499984741211,110.3499984741211,680100.0
105.14627838134766,110.3499984741211,110.37000274658203,110.33999633789062,110.36000061035156,528500.0
105.13676452636719,110.33999633789062,110.36000061035156,110.33999633789062,110.36000061035156,903000.0
105.14627838134766,110.3499984741211,110.37000274658203,110.3499984741211,110.3499984741211,542600.0
105.13676452636719,110.33999633789062,110.37999725341797,110.33999633789062,110.3499984741211,429700.0
105.15581512451172,110.36000061035156,110.37000274658203,110.3499984741211,110.36000061035156,309500.0
105.15581512451172,110.36000061035156,110.37000274658203,110.33999633789062,110.36000061035156,404700.0
105.15582275390625,110.2699966430664,110.30000305175781,110.26000213623047,110.27999877929688,508100.0
105.16535949707031,110.27999877929688,110.27999877929688,110.26000213623047,110.26000213623047,211700.0
105.16535949707031,110.27999877929688,110.29000091552734,110.2699966430664,110.27999877929688,318200.0
105.16535949707031,110.27999877929688,110.29000091552734,110.2699966430664,110.29000091552734,449400.0
105.15582275390625,110.2699966430664,110.27999877929688,110.26000213623047,110.27999877929688,290200.0
105.15582275390625,110.2699966430664,110.2699966430664,110.26000213623047,110.2699966430664,475300.0
105.16535949707031,110.27999877929688,110.30000305175781,110.26000213623047,110.2699966430664,788000.0
105.16535949707031,110.27999877929688,110.29000091552734,110.27999877929688,110.27999877929688,555700.0
105.17488861083984,110.29000091552734,110.30000305175781,110.27999877929688,110.29000091552734,375700.0
105.17488861083984,110.29000091552734,110.30000305175781,110.27999877929688,110.29000091552734,470100.0
105.18440246582031,110.30000305175781,110.30000305175781,110.27999877929688,110.30000305175781,430400.0
105.16535949707031,110.27999877929688,110.30000305175781,110.2699966430664,110.30000305175781,330900.0
105.17488861083984,110.29000091552734,110.29000091552734,110.2699966430664,110.2699966430664,503500.0
105.17488861083984,110.29000091552734,110.29000091552734,110.27999877929688,110.29000091552734,152700.0
105.18440246582031,110.30000305175781,110.30000305175781,110.27999877929688,110.29000091552734,550700.0
105.19395446777344,110.30999755859375,110.30999755859375,110.27999877929688,110.27999877929688,274500.0
105.20352935791016,110.31999969482422,110.31999969482422,110.30000305175781,110.30000305175781,273300.0
105.21305084228516,110.33000183105469,110.33000183105469,110.30000305175781,110.30999755859375,545400.0
105.21305084228516,110.33000183105469,110.33000183105469,110.30000305175781,110.31999969482422,522400.0
105.21305084228516,110.33000183105469,110.33000183105469,110.30000305175781,110.31999969482422,473000.0
105.21305084228516,110.33000183105469,110.33000183105469,110.30999755859375,110.33000183105469,442300.0
105.2235336303711,110.25,110.25,110.22000122070312,110.23999786376953,693700.0
105.2139663696289,110.23999786376953,110.25,110.22000122070312,110.2300033569336,1412300.0
105.2235336303711,110.25,110.25,110.2300033569336,110.2300033569336,1011200.0
105.2235336303711,110.25,110.26000213623047,110.23999786376953,110.25,667200.0
105.23306274414062,110.26000213623047,110.26000213623047,110.23999786376953,110.25,319400.0
105.25215911865234,110.27999877929688,110.27999877929688,110.26000213623047,110.26000213623047,2702200.0
105.25215911865234,110.27999877929688,110.27999877929688,110.26000213623047,110.2699966430664,618800.0
105.2235336303711,110.25,110.27999877929688,110.25,110.2699966430664,3002700.0
105.23306274414062,110.26000213623047,110.2699966430664,110.25,110.26000213623047,399700.0
105.24262237548828,110.2699966430664,110.27999877929688,110.26000213623047,110.26000213623047,523700.0
105.25215911865234,110.27999877929688,110.27999877929688,110.25,110.26000213623047,723300.0
105.23306274414062,110.26000213623047,110.29000091552734,110.26000213623047,110.29000091552734,660100.0
105.24262237548828,110.2699966430664,110.27999877929688,110.26000213623047,110.27999877929688,796200.0
105.25215911865234,110.27999877929688,110.29000091552734,110.26000213623047,110.27999877929688,1197000.0
105.26361846923828,110.19999694824219,110.19999694824219,110.18000030517578,110.19999694824219,606500.0
105.26361846923828,110.19999694824219,110.22000122070312,110.19000244140625,110.19000244140625,2287800.0
105.27314758300781,110.20999908447266,110.22000122070312,110.19999694824219,110.19999694824219,808700.0
105.26361846923828,110.19999694824219,110.2300033569336,110.19999694824219,110.22000122070312,640100.0
105.30182647705078,110.23999786376953,110.23999786376953,110.19999694824219,110.19999694824219,374300.0
105.30182647705078,110.23999786376953,110.23999786376953,110.22000122070312,110.23999786376953,533300.0
105.29228210449219,110.2300033569336,110.23999786376953,110.20999908447266,110.23999786376953,692300.0
105.29228210449219,110.2300033569336,110.23999786376953,110.20999908447266,110.22000122070312,546700.0
105.31138610839844,110.25,110.25,110.22000122070312,110.2300033569336,553000.0
105.31138610839844,110.25,110.26000213623047,110.2300033569336,110.23999786376953,240100.0
105.31138610839844,110.25,110.26000213623047,110.23999786376953,110.25,433500.0
105.31138610839844,110.25,110.26000213623047,110.23999786376953,110.23999786376953,410700.0
105.30182647705078,110.23999786376953,110.26000213623047,110.2300033569336,110.25,1411000.0
105.31138610839844,110.25,110.26000213623047,110.23999786376953,110.25,780900.0
105.32093048095703,110.26000213623047,110.2699966430664,110.25,110.25,703300.0
105.33049774169922,110.2699966430664,110.29000091552734,110.26000213623047,110.2699966430664,1013900.0
105.34004211425781,110.27999877929688,110.29000091552734,110.2699966430664,110.2699966430664,847100.0
105.34959411621094,110.29000091552734,110.30000305175781,110.2699966430664,110.27999877929688,527100.0
105.34959411621094,110.29000091552734,110.30000305175781,110.29000091552734,110.30000305175781,1240800.0
105.35913848876953,110.30000305175781,110.30999755859375,110.29000091552734,110.29000091552734,850800.0
105.34959411621094,110.29000091552734,110.31999969482422,110.29000091552734,110.30000305175781,534200.0
105.36870574951172,110.30999755859375,110.31999969482422,110.30000305175781,110.30000305175781,1512900.0
105.37826538085938,110.31999969482422,110.33000183105469,110.30999755859375,110.31999969482422,2442200.0
105.38780975341797,110.33000183105469,110.33999633789062,110.31999969482422,110.33000183105469,1028000.0
105.38780975341797,110.33000183105469,110.33999633789062,110.31999969482422,110.31999969482422,628000.0
105.38780975341797,110.33000183105469,110.3499984741211,110.31999969482422,110.33000183105469,1244000.0
105.43555450439453,110.37999725341797,110.37999725341797,110.31999969482422,110.33999633789062,826800.0
105.38775634765625,110.2300033569336,110.25,110.2300033569336,110.25,1809900.0
105.4068832397461,110.25,110.26000213623047,110.2300033569336,110.25,1202200.0
105.43556213378906,110.27999877929688,110.30000305175781,110.25,110.30000305175781,1039500.0
105.4068832397461,110.25,110.2699966430664,110.23999786376953,110.26000213623047,2899500.0
105.4068832397461,110.25,110.25,110.2300033569336,110.23999786376953,1178100.0
105.41643524169922,110.26000213623047,110.26000213623047,110.22000122070312,110.25,4538100.0
105.4068832397461,110.25,110.2699966430664,110.2300033569336,110.23999786376953,2251800.0
105.4068832397461,110.25,110.26000213623047,110.2300033569336,110.2300033569336,1132500.0
105.38775634765625,110.2300033569336,110.25,110.22000122070312,110.25,1044900.0
105.38775634765625,110.2300033569336,110.25,110.2300033569336,110.25,457900.0
105.4068832397461,110.25,110.26000213623047,110.2300033569336,110.2300033569336,933600.0
105.42598724365234,110.2699966430664,110.2699966430664,110.26000213623047,110.26000213623047,1167500.0
105.41643524169922,110.26000213623047,110.27999877929688,110.25,110.25,2552500.0
105.43556213378906,110.27999877929688,110.29000091552734,110.26000213623047,110.27999877929688,689300.0
105.43556213378906,110.27999877929688,110.29000091552734,110.2699966430664,110.27999877929688,1557800.0
105.44512939453125,110.29000091552734,110.30000305175781,110.27999877929688,110.29000091552734,525000.0
105.43556213378906,110.27999877929688,110.30999755859375,110.27999877929688,110.30999755859375,538700.0
105.44512939453125,110.29000091552734,110.30000305175781,110.26000213623047,110.29000091552734,1575600.0
105.44512939453125,110.29000091552734,110.30000305175781,110.27999877929688,110.30000305175781,650300.0
105.46808624267578,110.20999908447266,110.2300033569336,110.19000244140625,110.20999908447266,1217500.0
105.45851135253906,110.19999694824219,110.22000122070312,110.19999694824219,110.20999908447266,624300.0
105.45851135253906,110.19999694824219,110.2300033569336,110.19999694824219,110.22000122070312,1166800.0
105.46808624267578,110.20999908447266,110.2300033569336,110.19999694824219,110.20999908447266,385900.0
105.47765350341797,110.22000122070312,110.23999786376953,110.22000122070312,110.2300033569336,250000.0
105.50636291503906,110.25,110.25,110.22000122070312,110.22000122070312,704800.0
105.50636291503906,110.25,110.26000213623047,110.23999786376953,110.23999786376953,1899200.0
105.50636291503906,110.25,110.26000213623047,110.23999786376953,110.25,428700.0
105.51593780517578,110.26000213623047,110.26000213623047,110.23999786376953,110.26000213623047,893100.0
105.50636291503906,110.25,110.2699966430664,110.25,110.26000213623047,929000.0
105.49678802490234,110.23999786376953,110.26000213623047,110.23999786376953,110.26000213623047,788600.0
105.5254898071289,110.2699966430664,110.2699966430664,110.25,110.2699966430664,3932900.0
105.51593780517578,110.26000213623047,110.27999877929688,110.25,110.26000213623047,328400.0
105.51593780517578,110.26000213623047,110.2699966430664,110.25,110.26000213623047,1647600.0
105.5542221069336,110.30000305175781,110.30000305175781,110.26000213623047,110.26000213623047,4587000.0
105.5254898071289,110.2699966430664,110.30999755859375,110.2699966430664,110.30000305175781,3194400.0
105.56378173828125,110.30999755859375,110.31999969482422,110.29000091552734,110.30999755859375,1908300.0
105.5542221069336,110.30000305175781,110.31999969482422,110.30000305175781,110.30000305175781,1225800.0
105.5925064086914,110.33999633789062,110.33999633789062,110.30000305175781,110.30000305175781,2095500.0
105.57337188720703,110.31999969482422,110.33999633789062,110.31999969482422,110.33000183105469,6879500.0
105.62120056152344,110.37000274658203,110.37000274658203,110.31999969482422,110.31999969482422,723500.0
105.61449432373047,110.25,110.25,110.2300033569336,110.25,1706400.0
105.61449432373047,110.25,110.25,110.2300033569336,110.23999786376953,3092000.0
105.62407684326172,110.26000213623047,110.2699966430664,110.25,110.26000213623047,5677700.0
105.6336441040039,110.2699966430664,110.2699966430664,110.25,110.26000213623047,3626700.0
105.6336441040039,110.2699966430664,110.27999877929688,110.2699966430664,110.27999877929688,859500.0
105.65281677246094,110.29000091552734,110.29000091552734,110.2699966430664,110.29000091552734,563800.0
105.64323425292969,110.27999877929688,110.29000091552734,110.27999877929688,110.29000091552734,428100.0
105.65281677246094,110.29000091552734,110.29000091552734,110.2699966430664,110.2699966430664,846400.0
105.65281677246094,110.29000091552734,110.30999755859375,110.27999877929688,110.30000305175781,2626200.0
105.66239929199219,110.30000305175781,110.30000305175781,110.29000091552734,110.29000091552734,1605000.0
105.66239929199219,110.30000305175781,110.30000305175781,110.27999877929688,110.30000305175781,835900.0
105.66239929199219,110.30000305175781,110.30999755859375,110.29000091552734,110.30000305175781,1006200.0
105.66239929199219,110.30000305175781,110.30999755859375,110.27999877929688,110.30000305175781,1762400.0
105.6719741821289,110.30999755859375,110.31999969482422,110.30000305175781,110.30999755859375,2876500.0
105.68157196044922,110.31999969482422,110.31999969482422,110.30000305175781,110.31999969482422,806400.0
105.68157196044922,110.31999969482422,110.31999969482422,110.30000305175781,110.30999755859375,826500.0
105.69114685058594,110.33000183105469,110.33000183105469,110.30999755859375,110.31999969482422,2147700.0
105.69114685058594,110.33000183105469,110.33000183105469,110.30999755859375,110.33000183105469,868000.0
105.70072937011719,110.33999633789062,110.3499984741211,110.33000183105469,110.33999633789062,1651700.0
105.71987915039062,110.36000061035156,110.36000061035156,110.33999633789062,110.33999633789062,641500.0
105.71987915039062,110.36000061035156,110.36000061035156,110.33999633789062,110.3499984741211,604300.0
105.7323226928711,110.25,110.25,110.23999786376953,110.25,748000.0
105.7323226928711,110.25,110.25,110.22000122070312,110.2300033569336,848100.0
105.7323226928711,110.25,110.2699966430664,110.25,110.25,2063000.0
105.75150299072266,110.2699966430664,110.2699966430664,110.25,110.25,4347700.0
105.76111602783203,110.27999877929688,110.27999877929688,110.25,110.2699966430664,1691800.0
105.75150299072266,110.2699966430664,110.27999877929688,110.26000213623047,110.27999877929688,1210100.0
105.76111602783203,110.27999877929688,110.27999877929688,110.26000213623047,110.26000213623047,1288200.0
105.77068328857422,110.29000091552734,110.29000091552734,110.2699966430664,110.27999877929688,745900.0
105.78031158447266,110.30000305175781,110.30000305175781,110.27999877929688,110.30000305175781,960300.0
105.77068328857422,110.29000091552734,110.30000305175781,110.27999877929688,110.30000305175781,1319600.0
105.78985595703125,110.30999755859375,110.30999755859375,110.29000091552734,110.29000091552734,1114700.0
105.78031158447266,110.30000305175781,110.31999969482422,110.30000305175781,110.30999755859375,2602700.0
105.80907440185547,110.33000183105469,110.33000183105469,110.30999755859375,110.31999969482422,632600.0
105.80907440185547,110.33000183105469,110.33999633789062,110.30999755859375,110.31999969482422,1704900.0
105.79949188232422,110.31999969482422,110.33000183105469,110.31999969482422,110.33000183105469,663000.0
105.79949188232422,110.31999969482422,110.33999633789062,110.31999969482422,110.33999633789062,1054200.0
105.83784484863281,110.36000061035156,110.36000061035156,110.33000183105469,110.33999633789062,1773100.0
105.83784484863281,110.36000061035156,110.37999725341797,110.3499984741211,110.36000061035156,774700.0
105.86660766601562,110.38999938964844,110.38999938964844,110.37000274658203,110.38999938964844,441500.0
105.8953628540039,110.41999816894531,110.43000030517578,110.37999725341797,110.38999938964844,1328500.0
105.87620544433594,110.4000015258789,110.41999816894531,110.38999938964844,110.41999816894531,1190700.0
105.88578796386719,110.41000366210938,110.41999816894531,110.4000015258789,110.4000015258789,2275500.0
105.88385009765625,110.2699966430664,110.27999877929688,110.26000213623047,110.27999877929688,1625700.0
105.89347076416016,110.27999877929688,110.27999877929688,110.26000213623047,110.27999877929688,1859400.0
105.89347076416016,110.27999877929688,110.27999877929688,110.26000213623047,110.2699966430664,1541800.0
105.89347076416016,110.27999877929688,110.27999877929688,110.2699966430664,110.27999877929688,879600.0
105.90306091308594,110.29000091552734,110.30000305175781,110.2699966430664,110.27999877929688,2576200.0
105.91268157958984,110.30000305175781,110.30000305175781,110.29000091552734,110.30000305175781,945000.0
105.92224884033203,110.30999755859375,110.30999755859375,110.30000305175781,110.30999755859375,949500.0
105.92224884033203,110.30999755859375,110.31999969482422,110.30000305175781,110.30000305175781,1185900.0
105.92224884033203,110.30999755859375,110.31999969482422,110.30000305175781,110.31999969482422,1172700.0
105.94148254394531,110.33000183105469,110.33000183105469,110.31999969482422,110.33000183105469,1335600.0
105.95106506347656,110.33999633789062,110.33999633789062,110.33000183105469,110.33999633789062,641400.0
105.95106506347656,110.33999633789062,110.36000061035156,110.33999633789062,110.33999633789062,1193500.0
105.97030639648438,110.36000061035156,110.36000061035156,110.33999633789062,110.33999633789062,774200.0
105.96068572998047,110.3499984741211,110.37000274658203,110.3499984741211,110.37000274658203,1950800.0
105.99909210205078,110.38999938964844,110.38999938964844,110.37000274658203,110.37999725341797,1845700.0
105.99909210205078,110.38999938964844,110.38999938964844,110.37000274658203,110.37999725341797,926900.0
106.00870513916016,110.4000015258789,110.4000015258789,110.37999725341797,110.4000015258789,1126400.0
106.01830291748047,110.41000366210938,110.41000366210938,110.38999938964844,110.4000015258789,1508400.0
106.02790069580078,110.41999816894531,110.41999816894531,110.4000015258789,110.4000015258789,1622200.0
106.01830291748047,110.41000366210938,110.43000030517578,110.41000366210938,110.43000030517578,2293900.0
106.047119140625,110.44000244140625,110.44000244140625,110.41999816894531,110.43000030517578,1629100.0
106.04804992675781,110.29000091552734,110.30000305175781,110.2699966430664,110.30000305175781,2060300.0
106.05769348144531,110.30000305175781,110.30000305175781,110.27999877929688,110.27999877929688,738200.0
106.07691955566406,110.31999969482422,110.31999969482422,110.29000091552734,110.30999755859375,1853900.0
106.07691955566406,110.31999969482422,110.33000183105469,110.30000305175781,110.33000183105469,1694800.0
106.07691955566406,110.31999969482422,110.31999969482422,110.30999755859375,110.31999969482422,1014600.0
106.07691955566406,110.31999969482422,110.33000183105469,110.30999755859375,110.33000183105469,981500.0
106.09614562988281,110.33999633789062,110.33999633789062,110.33000183105469,110.33999633789062,629700.0
106.10576629638672,110.3499984741211,110.3499984741211,110.33999633789062,110.3499984741211,789900.0
106.10576629638672,110.3499984741211,110.36000061035156,110.33999633789062,110.3499984741211,595100.0
106.11538696289062,110.36000061035156,110.36000061035156,110.33999633789062,110.36000061035156,1688300.0
106.11538696289062,110.36000061035156,110.36000061035156,110.33999633789062,110.36000061035156,887400.0
106.1249771118164,110.37000274658203,110.37000274658203,110.3499984741211,110.37000274658203,1445200.0
106.1249771118164,110.37000274658203,110.38999938964844,110.36000061035156,110.38999938964844,1270700.0
106.13459777832031,110.37999725341797,110.4000015258789,110.37999725341797,110.4000015258789,571600.0
106.14422607421875,110.38999938964844,110.4000015258789,110.37999725341797,110.4000015258789,844000.0
106.14422607421875,110.38999938964844,110.4000015258789,110.37999725341797,110.38999938964844,476500.0
106.15385437011719,110.4000015258789,110.41000366210938,110.38999938964844,110.41000366210938,823000.0
106.17305755615234,110.41999816894531,110.41999816894531,110.4000015258789,110.41000366210938,1847000.0
106.1634521484375,110.41000366210938,110.43000030517578,110.41000366210938,110.43000030517578,1678700.0
106.17305755615234,110.41999816894531,110.44000244140625,110.41999816894531,110.44000244140625,1264900.0
106.18267059326172,110.43000030517578,110.44999694824219,110.43000030517578,110.44999694824219,835300.0
106.18749237060547,110.2699966430664,110.29000091552734,110.2699966430664,110.27999877929688,1571200.0
106.20675659179688,110.29000091552734,110.30000305175781,110.29000091552734,110.29000091552734,479700.0
106.22602844238281,110.30999755859375,110.30999755859375,110.29000091552734,110.29000091552734,892900.0
106.21638488769531,110.30000305175781,110.31999969482422,110.30000305175781,110.31999969482422,1332800.0
106.22602844238281,110.30999755859375,110.31999969482422,110.30000305175781,110.31999969482422,663000.0
106.22602844238281,110.30999755859375,110.31999969482422,110.30000305175781,110.30999755859375,557800.0
106.24527740478516,110.33000183105469,110.33000183105469,110.31999969482422,110.31999969482422,872000.0
106.2645263671875,110.3499984741211,110.3499984741211,110.33000183105469,110.3499984741211,667100.0
106.25489044189453,110.33999633789062,110.36000061035156,110.33999633789062,110.3499984741211,1412400.0
106.27416229248047,110.36000061035156,110.36000061035156,110.33999633789062,110.36000061035156,737200.0
106.27416229248047,110.36000061035156,110.37000274658203,110.3499984741211,110.3499984741211,1110500.0
106.28378295898438,110.37000274658203,110.37999725341797,110.37000274658203,110.37000274658203,590300.0
106.30307006835938,110.38999938964844,110.4000015258789,110.37000274658203,110.37000274658203,1073900.0
106.31267547607422,110.4000015258789,110.41000366210938,110.37999725341797,110.38999938964844,588500.0
106.32232666015625,110.41000366210938,110.41000366210938,110.4000015258789,110.4000015258789,1213700.0
106.3319320678711,110.41999816894531,110.41999816894531,110.4000015258789,110.41000366210938,573800.0
106.32232666015625,110.41000366210938,110.43000030517578,110.41000366210938,110.43000030517578,751800.0
106.3319320678711,110.41999816894531,110.44000244140625,110.41999816894531,110.41999816894531,631900.0
106.3319320678711,110.41999816894531,110.44000244140625,110.41999816894531,110.44000244140625,833900.0
