Date,VOO,VEA,VB,VWO,BND
2020-07-01,280.1348571777344,37.74496078491211,142.93211364746094,38.89556884765625,85.89148712158203
2020-07-02,281.5484619140625,38.12318801879883,143.5816192626953,39.81611633300781,86.02782440185547
2020-07-06,285.9168701171875,38.76326370239258,144.92987060546875,41.56999969482422,85.99860382080078
2020-07-07,282.95220947265625,38.22986602783203,142.49911499023438,40.91108703613281,86.13494873046875
2020-07-08,285.052978515625,38.54020690917969,143.65049743652344,42.006046295166016,86.08624267578125
2020-07-09,283.60009765625,38.094093322753906,141.7511749267578,42.03512191772461,86.31997680664062
2020-07-10,286.4468994140625,38.45292663574219,143.38479614257812,41.744422912597656,86.22260284423828
2020-07-13,283.8553466796875,38.249263763427734,141.0623016357422,41.54092788696289,86.26154327392578
2020-07-14,287.6543273925781,38.782657623291016,143.1682891845703,41.56031036376953,86.36865997314453
2020-07-15,290.2066345214844,39.21907043457031,147.66567993164062,41.59907531738281,86.37840270996094
2020-07-16,289.3624267578125,38.976619720458984,146.99649047851562,41.00798416137695,86.43682861328125
2020-07-17,290.1281433105469,39.17058563232422,147.49839782714844,41.19209289550781,86.52447509765625
2020-07-20,292.5429992675781,39.393638610839844,147.49839782714844,41.77349090576172,86.61212921142578
2020-07-21,293.151611328125,39.54880142211914,148.8564453125,42.08356857299805,86.66080474853516
2020-07-22,294.8204040527344,39.655487060546875,149.82089233398438,41.9382209777832,86.7776870727539
2020-07-23,291.2962951660156,39.32575225830078,149.68312072753906,41.6572151184082,86.85557556152344
2020-07-24,289.4115295410156,39.13178634643555,147.84283447265625,41.55062484741211,86.83609771728516
2020-07-27,291.5220642089844,39.67488479614258,149.28945922851562,42.13201904296875,86.7776870727539
2020-07-28,289.7158203125,39.49061965942383,147.9510498046875,41.67658996582031,86.8166275024414
2020-07-29,293.2203369140625,39.90764236450195,151.21832275390625,42.41303253173828,86.95294952392578
2020-07-30,292.1502990722656,39.37424087524414,150.9329376220703,41.918846130371094,87.00164794921875
2020-07-31,294.59466552734375,38.60809326171875,149.99801635742188,41.67658996582031,87.1185073852539
2020-08-03,296.449951171875,39.27726364135742,152.04495239257812,41.99636459350586,87.0882797241211
2020-08-04,297.6966857910156,39.58759689331055,152.78305053710938,42.47117233276367,87.27362060546875
2020-08-05,299.552001953125,39.800960540771484,154.84970092773438,42.90721893310547,87.15656280517578
2020-08-06,301.5644226074219,39.888240814208984,154.52493286132812,42.965354919433594,87.29314422607422
2020-08-07,301.7214660644531,39.72336959838867,155.52871704101562,42.093257904052734,87.19559478759766
2020-08-10,302.6834716796875,39.8785400390625,156.26681518554688,42.08356857299805,87.09803009033203
2020-08-11,300.23919677734375,40.04341125488281,155.5877685546875,41.928531646728516,86.79560852050781
2020-08-12,304.352294921875,40.838653564453125,156.2864990234375,42.44209671020508,86.57121276855469
2020-08-13,303.8320617675781,40.664085388183594,156.20774841308594,42.27737045288086,86.2883071899414
2020-08-14,303.8320617675781,40.41193389892578,156.0404510498047,42.33551025390625,86.19075012207031
2020-08-17,304.8136901855469,40.72227478027344,156.82774353027344,42.79093933105469,86.29805755615234
2020-08-18,305.4517517089844,40.71257400512695,155.64683532714844,42.94597625732422,86.4151382446289
2020-08-19,304.15594482421875,40.48952102661133,155.18431091308594,42.4517936706543,86.268798828125
2020-08-20,305.1180114746094,40.36344528198242,154.48556518554688,42.33551025390625,86.4151382446289
2020-08-21,306.2076721191406,40.15009307861328,153.91476440429688,42.60682678222656,86.60047912597656
2020-08-24,309.3194885253906,40.63499450683594,155.64683532714844,43.0331916809082,86.50293731689453
2020-08-25,310.3993225097656,40.72227478027344,155.84364318847656,43.430477142333984,86.33708953857422
2020-08-26,313.57000732421875,41.02291488647461,155.53857421875,43.46923828125,86.2883071899414
2020-08-27,314.19830322265625,40.60589599609375,156.30615234375,43.21729278564453,85.97613525390625
2020-08-28,316.2401123046875,40.88713836669922,157.39854431152344,43.74055862426758,86.04441833496094
2020-08-31,315.13092041015625,40.60589599609375,155.9420623779297,42.82000732421875,86.29805755615234
2020-09-01,318.07586669921875,40.664085388183594,157.7528076171875,43.68241500854492,86.53553009033203
2020-09-02,322.709228515625,41.158687591552734,159.4651336669922,43.56613540649414,86.72122192382812
2020-09-03,311.53802490234375,40.2276725769043,154.2493896484375,42.80062484741211,86.73099517822266
2020-09-04,309.0446472167969,40.305259704589844,153.2259063720703,42.72311019897461,86.22282409667969
2020-09-08,300.5533142089844,39.81065368652344,149.93898010253906,41.928531646728516,86.34986114501953
2020-09-09,306.48248291015625,40.49921798706055,152.0941925048828,42.47117233276367,86.29124450683594
2020-09-10,301.1226806640625,40.053104400634766,150.24403381347656,41.83163070678711,86.31077575683594
2020-09-11,301.3484802246094,40.421634674072266,149.52565002441406,42.1417121887207,86.39871978759766
2020-09-14,305.2652587890625,40.69318389892578,153.29478454589844,42.839385986328125,86.39871978759766
2020-09-15,306.8359069824219,40.945335388183594,153.85572814941406,43.323890686035156,86.44758605957031
2020-09-16,305.5989990234375,40.945335388183594,154.62332153320312,43.168846130371094,86.42803955078125
2020-09-17,302.92889404296875,41.00351333618164,153.71795654296875,43.09132766723633,86.42803955078125
2020-09-18,299.40478515625,40.71257400512695,152.67481994628906,42.752174377441406,86.33031463623047
2020-09-21,296.155517578125,39.71910858154297,148.984375,42.39602279663086,86.3791732788086
2020-09-22,299.1495056152344,39.7093620300293,150.3129425048828,42.02421569824219,86.40848541259766
2020-09-23,292.21905517578125,39.299888610839844,146.7406005859375,41.368656158447266,86.21304321289062
2020-09-24,293.0240173339844,39.24138641357422,146.51426696777344,41.25123977661133,86.22282409667969
2020-09-25,297.7163391113281,39.387630462646484,148.97865295410156,41.241458892822266,86.21304321289062
2020-09-28,302.7030944824219,40.031089782714844,152.11961364746094,41.65240478515625,86.29124450683594
2020-09-29,300.9768981933594,39.97259521484375,151.31954956054688,41.63283920288086,86.34986114501953
2020-09-30,303.29364013671875,39.87510299682617,151.91220092773438,42.30796432495117,86.21304321289062
2020-10-01,305.2160339355469,40.10908508300781,154.085205078125,42.679771423339844,86.30116271972656
2020-10-02,302.3768005371094,40.021339416503906,154.85562133789062,42.21011734008789,86.24241638183594
2020-10-05,307.660888671875,40.64530563354492,158.34228515625,42.758052825927734,85.91938018798828
2020-10-06,303.3626403808594,40.226078033447266,157.96694946289062,42.885250091552734,86.0368423461914
2020-10-07,308.56787109375,40.60630798339844,161.02891540527344,43.28641128540039,85.91938018798828
2020-10-08,311.29864501953125,40.90854263305664,162.98458862304688,43.60929870605469,86.06620788574219
2020-10-09,314.06884765625,41.18152618408203,163.74514770507812,43.91261291503906,86.08578491210938
2020-10-12,319.1360778808594,41.386260986328125,164.8711700439453,44.3431282043457,86.21304321289062
2020-10-13,317.0953674316406,40.92803955078125,163.70565795898438,44.14744186401367,86.28158569335938
2020-10-14,315.1138610839844,40.84029769897461,162.9747314453125,43.95174789428711,86.33052062988281
2020-10-15,314.7392578125,40.39181900024414,164.0612335205078,43.59951400756836,86.28158569335938
2020-10-16,314.4730529785156,40.5185661315918,163.60687255859375,43.775630950927734,86.21304321289062
2020-10-19,309.7213439941406,40.343074798583984,161.6709442138672,43.63864517211914,86.13472747802734
2020-10-20,310.9437561035156,40.56731033325195,162.30307006835938,44.078948974609375,85.98789978027344
2020-10-21,310.3818359375,40.43082046508789,160.99928283691406,44.16701126098633,85.8900146484375
2020-10-22,312.08734130859375,40.46982192993164,163.60687255859375,44.17679977416992,85.74315643310547
2020-10-23,313.15203857421875,40.69405746459961,164.6242218017578,44.382266998291016,85.85084533691406
2020-10-26,307.3848876953125,39.93360137939453,161.02891540527344,43.80498504638672,85.97811889648438
2020-10-27,306.36944580078125,39.631370544433594,159.49790954589844,43.9615364074707,86.18368530273438
2020-10-28,295.82098388671875,38.47118377685547,154.80621337890625,42.86568069458008,86.06620788574219
2020-10-29,298.9362487792969,38.65642547607422,156.4557342529297,43.315765380859375,85.8802261352539
2020-10-30,295.57452392578125,38.4614372253418,155.1815643310547,42.86568069458008,85.73338317871094
2020-11-02,299.01507568359375,38.929412841796875,157.6607666015625,43.413604736328125,85.85203552246094
2020-11-03,304.2893371582031,39.923851013183594,161.47337341308594,43.53102493286133,85.8323974609375
2020-11-04,311.1408996582031,40.33332443237305,162.510498046875,44.93019485473633,86.42078399658203
2020-11-05,317.2334289550781,41.30826187133789,166.63919067382812,45.69338607788086,86.509033203125
2020-11-06,317.1940002441406,41.3960075378418,165.51318359375,45.85972213745117,86.31291198730469
2020-11-09,321.147216796875,42.526939392089844,170.4715576171875,46.20217514038086,85.91087341308594
2020-11-10,320.733154296875,42.838924407958984,172.08155822753906,45.68360137939453,85.74415588378906
2020-11-11,322.99072265625,43.19965744018555,172.2494659423828,45.87928771972656,85.80299377441406
2020-11-12,320.003662109375,42.575687408447266,169.7406463623047,45.53683853149414,86.08738708496094
2020-11-13,324.3511962890625,43.18015670776367,173.15817260742188,46.11411666870117,86.11680603027344
2020-11-16,328.2846984863281,43.73586654663086,176.72386169433594,46.652259826660156,86.16582489013672
2020-11-17,326.648193359375,43.716373443603516,177.37576293945312,46.583770751953125,86.31291198730469
2020-11-18,322.6851501464844,43.482383728027344,175.15338134765625,46.427215576171875,86.41098022460938
2020-11-19,324.03570556640625,43.74561309814453,176.8720245361328,46.54463195800781,86.58748626708984
2020-11-20,321.8668518066406,43.89186096191406,176.84239196777344,46.867523193359375,86.66592407226562
2020-11-23,323.76953125,43.921112060546875,179.72654724121094,46.85773468017578,86.5972900390625
2020-11-24,329.0141906738281,44.623069763183594,182.5119171142578,47.48393630981445,86.509033203125
2020-11-25,328.4720153808594,44.53532028198242,181.76126098632812,47.268680572509766,86.46981811523438
2020-11-27,329.4085388183594,44.84730529785156,182.54156494140625,47.708980560302734,86.65612030029297
2020-11-30,327.9297790527344,43.960105895996094,179.66726684570312,46.534847259521484,86.77378845214844
2020-12-01,331.5379333496094,44.90580368041992,181.3957977294922,47.50350570678711,86.51156616210938
2020-12-02,332.2379150390625,44.97404479980469,181.34642028808594,47.48393630981445,86.36422729492188
2020-12-03,332.1393127441406,45.13003921508789,182.83787536621094,47.953590393066406,86.53119659423828
2020-12-04,334.9982604980469,45.568763732910156,186.2554168701172,48.2764778137207,86.3052978515625
2020-12-07,334.3771667480469,45.23727798461914,185.78131103515625,48.2764778137207,86.42314910888672
2020-12-08,335.34326171875,45.344520568847656,187.40118408203125,48.41345977783203,86.45262145996094
2020-12-09,332.3660888671875,45.40301513671875,186.32455444335938,47.84596252441406,86.3052978515625
2020-12-10,332.20831298828125,45.500511169433594,187.89505004882812,48.49173355102539,86.48209381103516
2020-12-11,331.784423828125,45.344520568847656,187.3024139404297,48.168846130371094,86.61959838867188
2020-12-14,330.2662353515625,45.35427474975586,187.01597595214844,47.99272918701172,86.59014892578125
2020-12-15,334.8306884765625,45.85149383544922,190.70018005371094,48.442813873291016,86.6294174194336
2020-12-16,335.34326171875,46.00748062133789,190.31495666503906,48.706993103027344,86.54102325439453
2020-12-17,337.1670837402344,46.30971145629883,192.31015014648438,49.09837341308594,86.5606689453125
2020-12-18,335.8165283203125,46.03672790527344,191.4607391357422,48.95160675048828,86.53119659423828
2020-12-21,334.7813720703125,45.52034378051758,191.47061157226562,48.293067932128906,86.54102325439453
2020-12-22,334.12115478515625,45.3728141784668,193.08058166503906,47.938690185546875,86.67852783203125
2020-12-23,334.3883972167969,45.884281158447266,194.4930419921875,48.430877685546875,86.58097839355469
2020-12-24,335.7247009277344,46.0023078918457,194.36705017089844,48.155250549316406,86.7287826538086
2020-12-28,338.64483642578125,46.28754806518555,193.40457153320312,48.25368881225586,86.69923400878906
2020-12-29,337.93212890625,46.65147399902344,191.29112243652344,48.7754020690918,86.7287826538086
2020-12-30,338.3874816894531,46.74982833862305,193.29542541503906,49.45461654663086,86.78791809082031
2020-12-31,340.2088623046875,46.435081481933594,193.16644287109375,49.3266487121582,86.90615844726562
2021-01-04,335.59600830078125,46.700653076171875,190.0409393310547,49.55305480957031,86.78791809082031
2021-01-05,337.8034362792969,47.231788635253906,192.75962829589844,50.70476150512695,86.64009857177734
2021-01-06,339.8524475097656,47.74325180053711,198.97096252441406,50.2224235534668,86.25576782226562
2021-01-07,344.93048095703125,47.88095474243164,202.25521850585938,50.61616516113281,86.07838439941406
2021-01-08,346.8706970214844,48.33340072631836,202.1758575439453,51.63991165161133,85.99955749511719
